"Object ID",Name,Aliases,"Form of creative work - Object ID","Wikidata QID","IMSLP ID","VIAF ID","CPDL ID","composer - Object ID","arranger - Object ID","based on - Object ID"
16002000,"Stabat Mater, IGP 90",,15998756,Q11894350,"Stabat Mater, IGP 90 (Palestrina, Giovanni Pierluigi da)",148152684042923430002,Stabat_Mater_(Giovanni_Pierluigi_da_Palestrina),15996128,15996126,
16002000,"Stabat Mater, IGP 90",,15998756,Q11894350,"Stabat Mater, IGP 90 (Palestrina, Giovanni Pierluigi da)",148152684042923430002,Stabat_Mater_(Giovanni_Pierluigi_da_Palestrina),15996128,15996052,
16002000,"Stabat Mater, IGP 90",,15998756,Q11894350,"Stabat Mater, IGP 90 (Palestrina, Giovanni Pierluigi da)",148152684042923430002,Stabat_Mater_(Giovanni_Pierluigi_da_Palestrina),15996128,15996127,
16002000,"Stabat Mater, IGP 90",,15998756,Q11894350,"Stabat Mater, IGP 90 (Palestrina, Giovanni Pierluigi da)",148152684042923430002,Stabat_Mater_(Giovanni_Pierluigi_da_Palestrina),15996128,15995830,
16002001,"Fratres ego enim accepi",,15998757,Q124310060,,177618862,,15996128,15995756,
16002001,"Fratres ego enim accepi",,15998757,Q124310060,,177618862,,15996128,15995830,
16002001,"Fratres ego enim accepi",,15990634,Q124310060,,177618862,,15996128,15995756,
16002001,"Fratres ego enim accepi",,15990634,Q124310060,,177618862,,15996128,15995830,
16002717,"Missa O regem celi, IGP 470",,15998737,,"Missa O regem celi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002717,"Missa O regem celi, IGP 470",,15998737,,"Missa O regem celi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996152,
16002717,"Missa O regem celi, IGP 470",,15990634,,"Missa O regem celi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002717,"Missa O regem celi, IGP 470",,15990634,,"Missa O regem celi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996152,
16002717,"Missa O regem celi, IGP 470",,15998761,,"Missa O regem celi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002717,"Missa O regem celi, IGP 470",,15998761,,"Missa O regem celi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996152,
16001998,"Missa Papae Marcelli, IGP 56",,15998737,Q2717291,"Missa Papae Marcelli, IGP 56 (Palestrina, Giovanni Pierluigi da)",174540674,Missa_Papae_Marcelli_(Giovanni_Pierluigi_da_Palestrina),15996128,15995756,
16001998,"Missa Papae Marcelli, IGP 56",,15998737,Q2717291,"Missa Papae Marcelli, IGP 56 (Palestrina, Giovanni Pierluigi da)",174540674,Missa_Papae_Marcelli_(Giovanni_Pierluigi_da_Palestrina),15996128,16002468,
16001998,"Missa Papae Marcelli, IGP 56",,15998737,Q2717291,"Missa Papae Marcelli, IGP 56 (Palestrina, Giovanni Pierluigi da)",174540674,Missa_Papae_Marcelli_(Giovanni_Pierluigi_da_Palestrina),15996128,15996126,
16001998,"Missa Papae Marcelli, IGP 56",,15998737,Q2717291,"Missa Papae Marcelli, IGP 56 (Palestrina, Giovanni Pierluigi da)",174540674,Missa_Papae_Marcelli_(Giovanni_Pierluigi_da_Palestrina),15996128,16005018,
16002024,"Jesu dulcis memoria",,15998757,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,15996126,
16002024,"Jesu dulcis memoria",,15998757,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,15996222,
16002024,"Jesu dulcis memoria",,15998757,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,15995756,
16002024,"Jesu dulcis memoria",,15998757,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,16002667,
16002024,"Jesu dulcis memoria",,15998757,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,16005018,
16002024,"Jesu dulcis memoria",,15998762,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,15996126,
16002024,"Jesu dulcis memoria",,15998762,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,15996222,
16002024,"Jesu dulcis memoria",,15998762,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,15995756,
16002024,"Jesu dulcis memoria",,15998762,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,16002667,
16002024,"Jesu dulcis memoria",,15998762,Q124316601,"Jesu, dulcis memoria (Victoria, Tomás Luis de)",,"Jesu,_dulcis_memoria_(Tomás_Luis_de_Victoria)",15996216,16005018,
16002042,"O Ewigkeit, du Donnerwort, BWV 60",,15998768,Q288433,"O Ewigkeit, du Donnerwort, BWV 60 (Bach, Johann Sebastian)",174667692,,15996220,16002522,
16002042,"O Ewigkeit, du Donnerwort, BWV 60",,15990634,Q288433,"O Ewigkeit, du Donnerwort, BWV 60 (Bach, Johann Sebastian)",174667692,,15996220,16002522,
16002565,"Salve Regina, Op.11",,15998756,,"Salve Regina, Op.11 (Gernsheim, Friedrich)",,,16002564,,
16002565,"Salve Regina, Op.11",,15998768,,"Salve Regina, Op.11 (Gernsheim, Friedrich)",,,16002564,,
16002565,"Salve Regina, Op.11",,15990590,,"Salve Regina, Op.11 (Gernsheim, Friedrich)",,,16002564,,
16002565,"Salve Regina, Op.11",,15990612,,"Salve Regina, Op.11 (Gernsheim, Friedrich)",,,16002564,,
16002422,"Nativitas gloriosae Virginis Mariae",,15998757,,"Nativitas gloriosae Virginis Mariae (Marenzio, Luca)",,,15996240,15996150,
16002422,"Nativitas gloriosae Virginis Mariae",,15990634,,"Nativitas gloriosae Virginis Mariae (Marenzio, Luca)",,,15996240,15996150,
16002422,"Nativitas gloriosae Virginis Mariae",,15998756,,"Nativitas gloriosae Virginis Mariae (Marenzio, Luca)",,,15996240,15996150,
16002018,"Benedictus Dominus Deus Israel",,15998757,Q124315699,,,,15996212,15996209,
16002018,"Benedictus Dominus Deus Israel",,15990634,Q124315699,,,,15996212,15996209,
16002017,"Pange lingua",,15998757,Q124315662,,,,15996211,15996209,
16002056,"Vidi turbam magnam",,15998757,Q124358851,,182078847,,15996128,15996150,
16002054,"O quam suavis est",,15998757,Q124358739,,,,15996236,15996150,
16002054,"O quam suavis est",,15998757,Q124358739,,,,15996236,15996239,
16002054,"O quam suavis est",,15990634,Q124358739,,,,15996236,15996150,
16002054,"O quam suavis est",,15990634,Q124358739,,,,15996236,15996239,
16002052,"Dum transisset sabbatum",,15990634,Q124358672,,,,15996238,15996150,
16002052,"Dum transisset sabbatum",,15998757,Q124358672,,,,15996238,15996150,
16002051,"De profundis clamavi",,15998757,Q124358642,,,,,,
16002051,"De profundis clamavi",,15990634,Q124358642,,,,,,
16002049,"Ecce Dominus veniet",,15990634,Q124358564,,,,,,
16002049,"Ecce Dominus veniet",,15998757,Q124358564,,,,,,
16002759,"Sextus Psalmus poenitentialis, LV 799",,15990674,,"Sextus Psalmus poenitentialis, LV 799 (Lassus, Orlande de)",,,15996201,15996126,
16002759,"Sextus Psalmus poenitentialis, LV 799",,16002751,,"Sextus Psalmus poenitentialis, LV 799 (Lassus, Orlande de)",,,15996201,15996126,
16002759,"Sextus Psalmus poenitentialis, LV 799",,15990634,,"Sextus Psalmus poenitentialis, LV 799 (Lassus, Orlande de)",,,15996201,15996126,
16002757,"Congratulamini mihi, IGP 12",,15998757,,"Congratulamini mihi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996146,
16002757,"Congratulamini mihi, IGP 12",,15998757,,"Congratulamini mihi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996150,
16002757,"Congratulamini mihi, IGP 12",,15998757,,"Congratulamini mihi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002757,"Congratulamini mihi, IGP 12",,15990634,,"Congratulamini mihi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996146,
16002757,"Congratulamini mihi, IGP 12",,15990634,,"Congratulamini mihi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996150,
16002757,"Congratulamini mihi, IGP 12",,15990634,,"Congratulamini mihi (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002755,"Secundus Psalmus poenitentialis, LV 795",,15990674,,"Secundus Psalmus poenitentialis, LV 795 (Lassus, Orlande de)",,,15996201,15996126,
16002755,"Secundus Psalmus poenitentialis, LV 795",,16002751,,"Secundus Psalmus poenitentialis, LV 795 (Lassus, Orlande de)",,,15996201,15996126,
16002755,"Secundus Psalmus poenitentialis, LV 795",,15990634,,"Secundus Psalmus poenitentialis, LV 795 (Lassus, Orlande de)",,,15996201,15996126,
16002754,"Tertius Psalmus poenitentialis, LV 796",,15990674,,"Tertius Psalmus poenitentialis, LV 796 (Lassus, Orlande de)",,,15996201,15996126,
16002754,"Tertius Psalmus poenitentialis, LV 796",,16002751,,"Tertius Psalmus poenitentialis, LV 796 (Lassus, Orlande de)",,,15996201,15996126,
16002754,"Tertius Psalmus poenitentialis, LV 796",,15990634,,"Tertius Psalmus poenitentialis, LV 796 (Lassus, Orlande de)",,,15996201,15996126,
16002758,"Psalmodiae Vespertinae pro Defuctis",,16002751,,,,,15996246,15996126,
16002758,"Psalmodiae Vespertinae pro Defuctis",,15990687,,,,,15996246,15996126,
16002758,"Psalmodiae Vespertinae pro Defuctis",,16002750,,,,,15996246,15996126,
16002758,"Psalmodiae Vespertinae pro Defuctis",,15990673,,,,,15996246,15996126,
16002758,"Psalmodiae Vespertinae pro Defuctis",,16002749,,,,,15996246,15996126,
16002758,"Psalmodiae Vespertinae pro Defuctis",,15990634,,,,,15996246,15996126,
16002752,"Psalmodiae Vespertinae",,16002749,,,,,16002748,15996126,
16002752,"Psalmodiae Vespertinae",,16002749,,,,,16002761,15996126,
16002752,"Psalmodiae Vespertinae",,16002750,,,,,16002748,15996126,
16002752,"Psalmodiae Vespertinae",,16002750,,,,,16002761,15996126,
16002752,"Psalmodiae Vespertinae",,16002751,,,,,16002748,15996126,
16002752,"Psalmodiae Vespertinae",,16002751,,,,,16002761,15996126,
16002752,"Psalmodiae Vespertinae",,15990634,,,,,16002748,15996126,
16002752,"Psalmodiae Vespertinae",,15990634,,,,,16002761,15996126,
16002744,"Pange lingua gloriosi",,15990612,,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,,15996216,15996126,
16002744,"Pange lingua gloriosi",,15990687,,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,,15996216,15996126,
16002744,"Pange lingua gloriosi",,15998757,,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,,15996216,15996126,
16002744,"Pange lingua gloriosi",,15990634,,"Pange, lingua, gloriosi corporis mysterium (Victoria, Tomás Luis de)",,,15996216,15996126,
16002733,"Dextera Domini fecit virtutem, IGP 430",,15998757,,"Dextera Domini fecit virtutem (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002733,"Dextera Domini fecit virtutem, IGP 430",,15990634,,"Dextera Domini fecit virtutem (Palestrina, Giovanni Pierluigi da)",,,15996128,15996126,
16002028,"Jesu, meine Freude, BWV 227",,15998757,Q892166,"Jesu, meine Freude, BWV 227 (Bach, Johann Sebastian)",174582834,,15996220,15995756,
16002026,"O filii et filiae",,15998762,Q124316680,"O filii et filiae (Leisring, Volckmar)",,,15996217,15995756,
16002026,"O filii et filiae",,15998757,Q124316680,"O filii et filiae (Leisring, Volckmar)",,,15996217,15995756,
16002026,"O filii et filiae",,15990634,Q124316680,"O filii et filiae (Leisring, Volckmar)",,,15996217,15995756,
16002025,"Pueri Hebraeorum",,15998757,Q124316660,"Pueri Hebraeorum (Victoria, Tomás Luis de)",,,15996216,15995756,
16002025,"Pueri Hebraeorum",,15990634,Q124316660,"Pueri Hebraeorum (Victoria, Tomás Luis de)",,,15996216,15995756,
16002022,"Salve Regina misericordiae, LV 881",,15998757,Q124316002,"Salve Regina, LV 881",,,15996201,15995756,
16002022,"Salve Regina misericordiae, LV 881",,15998756,Q124316002,"Salve Regina, LV 881",,,15996201,15995756,
16002439,"Lamentationes Jeremiae Prophetae",,15990680,Q124315875,,,,15996204,15995756,
16002439,"Lamentationes Jeremiae Prophetae",,15990680,Q124315875,,,,15996221,15995756,
16002439,"Lamentationes Jeremiae Prophetae",,15998763,Q124315875,,,,15996204,15995756,
16002439,"Lamentationes Jeremiae Prophetae",,15998763,Q124315875,,,,15996221,15995756,
16002439,"Lamentationes Jeremiae Prophetae",,15990634,Q124315875,,,,15996204,15995756,
16002439,"Lamentationes Jeremiae Prophetae",,15990634,Q124315875,,,,15996221,15995756,
16002010,"Popule meus, IGP 76",,15998757,Q124310762,"Popule meus, IGP 76 (Palestrina, Giovanni Pierluigi da)",176995664,,15996128,15995756,
16002010,"Popule meus, IGP 76",,15990634,Q124310762,"Popule meus, IGP 76 (Palestrina, Giovanni Pierluigi da)",176995664,,15996128,15995756,
16002023,"Miserere mei Deus",,15998757,Q124316031,,,,15996201,15995756,
16002023,"Miserere mei Deus",,15990634,Q124316031,,,,15996201,15995756,
16002105,"Tu es Petrus, IGP 97",,15998757,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,,15996128,15996249,
16002105,"Tu es Petrus, IGP 97",,15998757,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,,15996128,16002672,
16002105,"Tu es Petrus, IGP 97",,15998757,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,,15996128,16005018,
16002105,"Tu es Petrus, IGP 97",,15990634,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,,15996128,15996249,
16002105,"Tu es Petrus, IGP 97",,15990634,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,,15996128,16002672,
16002105,"Tu es Petrus, IGP 97",,15990634,Q25215432,"Tu es Petrus, IGP 97 (Palestrina, Giovanni Pierluigi da)",180479077,,15996128,16005018,
16005088,"Missa super cantu Romano",,15998737,,"Missa super cantu Romano (Heredia, Pedro de)",,,16005087,16005018,
16005088,"Missa super cantu Romano",,15990634,,"Missa super cantu Romano (Heredia, Pedro de)",,,16005087,16005018,
16005095,"Missae IV",,15998737,,"Missae (Lotti, Antonio)",,,15995846,16005018,
16005095,"Missae IV",,15990634,,"Missae (Lotti, Antonio)",,,15995846,16005018,
16005136,"Tantum ergo sacramentum",,15998757,,"Tantum ergo sacramentum (Calegari, Francesco Antonio)",,,15996214,16005018,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996019,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996006,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996022,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996030,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005615,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005616,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990623,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005617,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996019,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996006,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996022,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996030,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005615,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005616,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990688,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005617,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996019,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996006,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996022,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,15996030,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005615,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005616,
16005618,"Toccata and Fugue in D minor, BWV 565","BWV 565",15990642,Q392734,"Toccata and Fugue in D minor, BWV 565 (Bach, Johann Sebastian)",,,15996220,16005617,
16003819,"Keyboard Sonata in G minor, K.426",,16002829,Q67199997,"Keyboard Sonata in G minor, K.426 (Scarlatti, Domenico)",293149301,,15996218,15996005,
16003819,"Keyboard Sonata in G minor, K.426",,16002829,Q67199997,"Keyboard Sonata in G minor, K.426 (Scarlatti, Domenico)",293149301,,15996218,15996019,
16003404,"Keyboard Sonata in G minor, K.12","Keyboard Sonata in G minor, L.489",16002829,Q67199895,"Keyboard Sonata in G minor, K.12 (Scarlatti, Domenico)",6478158127393415150006,,15996218,15996005,
16003404,"Keyboard Sonata in G minor, K.12","Keyboard Sonata in G minor, L.489",16002829,Q67199895,"Keyboard Sonata in G minor, K.12 (Scarlatti, Domenico)",6478158127393415150006,,15996218,16003950,
16003404,"Keyboard Sonata in G minor, K.12","Keyboard Sonata in G minor, L.489",16002829,Q67199895,"Keyboard Sonata in G minor, K.12 (Scarlatti, Domenico)",6478158127393415150006,,15996218,15996019,
16003912,"Keyboard Sonata in F minor, K.519","Keyboard Sonata in F minor, K.475",16002829,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,,15996218,16002139,
16003912,"Keyboard Sonata in F minor, K.519","Keyboard Sonata in F minor, K.475",16002829,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,,15996218,16003950,
16003912,"Keyboard Sonata in F minor, K.519","Keyboard Sonata in F minor, K.475",16002829,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,,15996218,15996005,
16003912,"Keyboard Sonata in F minor, K.519","Keyboard Sonata in F minor, K.475",16002829,Q74594764,"Keyboard Sonata in F minor, K.519 (Scarlatti, Domenico)",293203889,,15996218,15996019,
16003412,"Keyboard Sonata in E major, K.20","Keyboard Sonata in E major, L.375",16002829,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,,15996218,16002139,
16003412,"Keyboard Sonata in E major, K.20","Keyboard Sonata in E major, L.375",16002829,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,,15996218,16003950,
16003412,"Keyboard Sonata in E major, K.20","Keyboard Sonata in E major, L.375",16002829,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,,15996218,16004374,
16003412,"Keyboard Sonata in E major, K.20","Keyboard Sonata in E major, L.375",16002829,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,,15996218,15996005,
16003412,"Keyboard Sonata in E major, K.20","Keyboard Sonata in E major, L.375",16002829,Q74594938,"Keyboard Sonata in E major, K.20 (Scarlatti, Domenico)",294198261,,15996218,15996019,
16003880,"Keyboard Sonata in C major, K.487","Keyboard Sonata in C major, L.202",16002829,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,,15996218,16005145,
16003880,"Keyboard Sonata in C major, K.487","Keyboard Sonata in C major, L.202",16002829,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,,15996218,16003950,
16003880,"Keyboard Sonata in C major, K.487","Keyboard Sonata in C major, L.202",16002829,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,,15996218,16002139,
16003880,"Keyboard Sonata in C major, K.487","Keyboard Sonata in C major, L.202",16002829,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,,15996218,15996005,
16003880,"Keyboard Sonata in C major, K.487","Keyboard Sonata in C major, L.202",16002829,Q67200013,"Keyboard Sonata in C major, K.487 (Scarlatti, Domenico)",293946907,,15996218,15996019,
16003780,"Keyboard Sonata in F minor, K.387","Keyboard Sonata in F minor, L.175",16002829,Q67199988,"Keyboard Sonata in F minor, K.387 (Scarlatti, Domenico)",294415092,,15996218,15996005,
